@RELATION   'derisi0.names : -C 58 '
@ATTRIBUTE root					{0,1}
@ATTRIBUTE GO0003674					{0,1}
@ATTRIBUTE GO0005575					{0,1}
@ATTRIBUTE GO0008150					{0,1}
@ATTRIBUTE GO0003824					{0,1}
@ATTRIBUTE GO0005215					{0,1}
@ATTRIBUTE GO0005488					{0,1}
@ATTRIBUTE GO0032991					{0,1}
@ATTRIBUTE GO0043226					{0,1}
@ATTRIBUTE GO0044422					{0,1}
@ATTRIBUTE GO0044464					{0,1}
@ATTRIBUTE GO0008152					{0,1}
@ATTRIBUTE GO0009987					{0,1}
@ATTRIBUTE GO0050896					{0,1}
@ATTRIBUTE GO0051234					{0,1}
@ATTRIBUTE GO0065007					{0,1}
@ATTRIBUTE GO0016740					{0,1}
@ATTRIBUTE GO0016787					{0,1}
@ATTRIBUTE GO0003676					{0,1}
@ATTRIBUTE GO0005515					{0,1}
@ATTRIBUTE GO0043234					{0,1}
@ATTRIBUTE GO0043227					{0,1}
@ATTRIBUTE GO0043229					{0,1}
@ATTRIBUTE GO0044446					{0,1}
@ATTRIBUTE GO0016020					{0,1}
@ATTRIBUTE GO0044424					{0,1}
@ATTRIBUTE GO0044425					{0,1}
@ATTRIBUTE GO0009058					{0,1}
@ATTRIBUTE GO0043170					{0,1}
@ATTRIBUTE GO0044237					{0,1}
@ATTRIBUTE GO0044238					{0,1}
@ATTRIBUTE GO0016043					{0,1}
@ATTRIBUTE GO0006950					{0,1}
@ATTRIBUTE GO0006810					{0,1}
@ATTRIBUTE GO0051649					{0,1}
@ATTRIBUTE GO0050789					{0,1}
@ATTRIBUTE GO0043231					{0,1}
@ATTRIBUTE GO0044428					{0,1}
@ATTRIBUTE GO0005737					{0,1}
@ATTRIBUTE GO0044444					{0,1}
@ATTRIBUTE GO0019538					{0,1}
@ATTRIBUTE GO0043283					{0,1}
@ATTRIBUTE GO0044260					{0,1}
@ATTRIBUTE GO0006139					{0,1}
@ATTRIBUTE GO0006996					{0,1}
@ATTRIBUTE GO0046907					{0,1}
@ATTRIBUTE GO0019222					{0,1}
@ATTRIBUTE GO0050794					{0,1}
@ATTRIBUTE GO0005634					{0,1}
@ATTRIBUTE GO0005739					{0,1}
@ATTRIBUTE GO0044267					{0,1}
@ATTRIBUTE GO0006259					{0,1}
@ATTRIBUTE GO0016070					{0,1}
@ATTRIBUTE GO0043412					{0,1}
@ATTRIBUTE GO0051276					{0,1}
@ATTRIBUTE GO0031323					{0,1}
@ATTRIBUTE GO0006464					{0,1}
@ATTRIBUTE GO0007001					{0,1}
@ATTRIBUTE  g1                                      numeric
@ATTRIBUTE  g1_bkg                                  numeric
@ATTRIBUTE  r1                                      numeric
@ATTRIBUTE  r1_bkg                                  numeric
@ATTRIBUTE  f1                                      numeric
@ATTRIBUTE  g2                                      numeric
@ATTRIBUTE  g2_bkg                                  numeric
@ATTRIBUTE  r2                                      numeric
@ATTRIBUTE  r2_bkg                                  numeric
@ATTRIBUTE  f2                                      numeric
@ATTRIBUTE  g3                                      numeric
@ATTRIBUTE  g3_bkg                                  numeric
@ATTRIBUTE  r3                                      numeric
@ATTRIBUTE  r3_bkg                                  numeric
@ATTRIBUTE  f3                                      numeric
@ATTRIBUTE  g4                                      numeric
@ATTRIBUTE  g4_bkg                                  numeric
@ATTRIBUTE  r4                                      numeric
@ATTRIBUTE  r4_bkg                                  numeric
@ATTRIBUTE  f4                                      numeric
@ATTRIBUTE  g5                                      numeric
@ATTRIBUTE  g5_bkg                                  numeric
@ATTRIBUTE  r5                                      numeric
@ATTRIBUTE  r5_bkg                                  numeric
@ATTRIBUTE  f5                                      numeric
@ATTRIBUTE  g6                                      numeric
@ATTRIBUTE  g6_bkg                                  numeric
@ATTRIBUTE  r6                                      numeric
@ATTRIBUTE  r6_bkg                                  numeric
@ATTRIBUTE  f6                                      numeric
@ATTRIBUTE  g7                                      numeric
@ATTRIBUTE  g7_bkg                                  numeric
@ATTRIBUTE  r7                                      numeric
@ATTRIBUTE  r7_bkg                                  numeric
@ATTRIBUTE  f7                                      numeric
@ATTRIBUTE  g1_ratio                                numeric
@ATTRIBUTE  g2_ratio                                numeric
@ATTRIBUTE  g3_ratio                                numeric
@ATTRIBUTE  g4_ratio                                numeric
@ATTRIBUTE  g5_ratio                                numeric
@ATTRIBUTE  g6_ratio                                numeric
@ATTRIBUTE  g7_ratio                                numeric
@ATTRIBUTE  r1_ratio                                numeric
@ATTRIBUTE  r2_ratio                                numeric
@ATTRIBUTE  r3_ratio                                numeric
@ATTRIBUTE  r4_ratio                                numeric
@ATTRIBUTE  r5_ratio                                numeric
@ATTRIBUTE  r6_ratio                                numeric
@ATTRIBUTE  r7_ratio                                numeric
@ATTRIBUTE  g1dashbkg                               numeric
@ATTRIBUTE  g2dashbkg                               numeric
@ATTRIBUTE  g3dashbkg                               numeric
@ATTRIBUTE  g4dashbkg                               numeric
@ATTRIBUTE  g5dashbkg                               numeric
@ATTRIBUTE  g6dashbkg                               numeric
@ATTRIBUTE  g7dashbkg                               numeric
@ATTRIBUTE  r1dashbkg                               numeric
@ATTRIBUTE  r2dashbkg                               numeric
@ATTRIBUTE  r3dashbkg                               numeric
@ATTRIBUTE  r4dashbkg                               numeric
@ATTRIBUTE  r5dashbkg                               numeric
@ATTRIBUTE  r6dashbkg                               numeric
@ATTRIBUTE  r7dashbkg                               numeric


@DATA
1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9396,2290,9716,1320,0,8887,2523,9724,1508,0,9491,1579,13803,1218,0,7428,1291,6725,890,0,7527,1635,6392,1243,0,5409,2265,3640,1572,0,6531,1007,4042,724,0,0.85,0.77,0.63,1.05,1.14,1.52,1.66,1.18,1.3,1.59,0.95,0.88,0.66,0.6,7106,6364,7912,6137,5892,3144,5524,8396,8216,12585,5835,5149,2068,3318
1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,4832,2673,3123,1337,0,3625,2434,2377,1327,0,2627,1690,2185,1311,0,2734,1399,2091,937,0,3647,1808,2375,1044,0,3928,2282,3014,1436,0,3285,1396,3328,1140,3,1.21,1.13,1.07,1.16,1.38,1.04,0.86,0.83,0.88,0.93,0.86,0.72,0.96,1.16,2159,1191,937,1335,1839,1646,1889,1786,1050,874,1154,1331,1578,2188
1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,6127,2488,5014,1212,0,4709,2494,3827,1480,0,5839,1692,6575,1281,0,18715,5481,21112,5681,1,4411,1670,3730,972,0,6338,2396,4853,1475,0,4379,1210,3028,814,0,0.96,0.94,0.78,0.86,0.99,1.17,1.43,1.04,1.06,1.28,1.16,1.01,0.85,0.7,3639,2215,4147,13234,2741,3942,3169,3802,2347,5294,15431,2758,3378,2214
1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,6948,2177,6715,1302,0,6036,2404,6107,1447,0,5782,1523,6643,1115,0,4724,1256,4171,877,0,4982,1642,4608,1246,0,4116,2278,3261,1550,0,4177,1015,3375,681,0,0.88,0.78,0.77,1.05,0.99,1.07,1.17,1.14,1.28,1.3,0.95,1.01,0.93,0.85,4771,3632,4259,3468,3340,1838,3162,5413,4660,5528,3294,3362,1711,2694
1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4063,2525,2393,1259,0,3557,2516,2222,1477,0,2686,1600,2297,1153,0,10948,2154,13453,1665,1,2770,1609,1812,1086,0,4008,2454,3625,1520,0,2209,1218,1701,764,0,1.36,1.4,0.95,0.75,1.6,0.74,1.06,0.74,0.71,1.05,1.33,0.63,1.35,0.94,1538,1041,1086,8794,1161,1554,991,1134,745,1144,11788,726,2105,937
1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3267,2071,2132,1167,0,3575,2355,2462,1357,0,2585,1425,2321,1026,0,2021,1197,1594,835,0,2350,1532,1896,1268,0,2842,2200,2429,1473,0,2006,948,2167,679,0,1.24,1.1,0.9,1.09,1.3,0.67,0.71,0.81,0.91,1.11,0.92,0.77,1.49,1.41,1196,1220,1160,824,818,642,1058,965,1105,1295,759,628,956,1488
1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3451,2456,1864,1193,0,3779,2823,2828,2133,0,3044,1878,2825,1415,0,2671,1584,2205,1206,0,2691,1703,1544,908,0,3393,2385,3532,1915,0,2020,1097,1557,746,0,1.48,1.38,0.83,1.09,1.55,0.62,1.14,0.68,0.72,1.2,0.92,0.65,1.61,0.88,995,956,1166,1087,988,1008,923,671,695,1410,999,636,1617,811
1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2991,2093,1872,1141,0,3598,2677,3047,2108,0,2731,1573,2612,1161,0,1870,1152,1511,803,0,2241,1406,1648,1022,0,2881,2224,2789,1794,0,1647,778,1474,636,0,1.23,0.98,0.8,1.01,1.33,0.66,1.04,0.81,1.02,1.25,0.99,0.75,1.52,0.96,898,921,1158,718,835,657,869,731,939,1451,708,626,995,838
1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4570,2505,3267,1240,0,4548,2907,3879,2341,0,4953,2068,5318,1622,0,4516,1833,5069,1440,0,3372,1844,3136,1140,0,3750,2467,9530,2076,0,3094,1154,5583,924,0,1.02,1.07,0.78,0.74,0.77,0.17,0.42,0.98,0.93,1.28,1.35,1.3,5.88,2.38,2065,1641,2885,2683,1528,1283,1940,2027,1538,3696,3629,1996,7454,4659
1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4320,2084,3384,1037,0,4581,2702,4237,1923,0,4099,1562,4823,1226,0,2772,1041,3168,752,0,2817,1403,2970,1136,0,3504,2203,8400,1804,0,2565,828,5462,677,0,0.95,0.81,0.71,0.72,0.77,0.2,0.36,1.05,1.23,1.41,1.39,1.3,5,2.78,2236,1879,2537,1731,1414,1301,1737,2347,2314,3597,2416,1834,6596,4785
1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4427,2533,2964,1253,0,4399,2701,3266,1614,0,4318,1552,4542,1146,0,3628,1392,3234,859,0,3013,1587,2437,970,0,4814,2481,4905,1622,0,3074,1058,2530,730,0,1.11,1.03,0.81,0.94,0.97,0.71,1.12,0.9,0.97,1.23,1.06,1.03,1.41,0.89,1894,1698,2766,2236,1426,2333,2016,1711,1652,3396,2375,1467,3283,1800
1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4391,1934,3460,1006,0,4630,2303,4486,1302,0,3969,1254,5406,929,0,2888,1126,2452,745,0,3039,1351,3164,1178,0,3846,2315,3205,1583,0,3041,859,2271,603,0,1,0.73,0.61,1.03,0.85,0.94,1.31,1,1.37,1.64,0.97,1.18,1.06,0.76,2457,2327,2715,1762,1688,1531,2182,2454,3184,4477,1707,1986,1622,1668
1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5011,2527,3514,1301,0,4742,2591,3826,1510,0,4145,1612,5290,1210,0,4281,1362,4447,890,0,3654,1750,3586,1086,0,5134,2518,7434,1720,0,3289,1122,5379,764,0,1.12,0.93,0.62,0.82,0.76,0.46,0.47,0.89,1.08,1.61,1.22,1.32,2.17,2.13,2484,2151,2533,2919,1904,2616,2167,2213,2316,4080,3557,2500,5714,4615
1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3509,1963,2660,957,0,3926,2523,3297,1809,0,4777,1483,6902,1105,0,2654,1091,2600,784,0,3145,1473,2671,1207,0,3847,2200,3654,1799,0,2120,820,2232,660,0,0.91,0.94,0.57,0.86,1.14,0.89,0.83,1.1,1.06,1.75,1.16,0.88,1.12,1.2,1546,1403,3294,1563,1672,1647,1300,1703,1488,5797,1816,1464,1855,1572
1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4801,1945,4333,972,0,4828,2550,4518,1875,0,8513,1536,11058,1191,0,5358,1128,3536,803,0,4861,1489,3344,1136,0,7170,2238,4587,1884,0,4089,881,2558,651,0,0.85,0.86,0.71,1.55,1.53,1.82,1.68,1.18,1.16,1.41,0.65,0.65,0.55,0.6,2856,2278,6977,4230,3372,4932,3208,3361,2643,9867,2733,2208,2703,1907
1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,5371,2447,4204,1222,0,5552,2948,4857,2337,0,6338,2152,5204,1700,0,5284,1580,4357,1098,0,2937,1439,2124,1086,0,3863,1778,3237,1639,0,4428,1071,2621,818,0,0.98,1.03,1.19,1.14,1.44,1.3,1.86,1.02,0.97,0.84,0.88,0.69,0.77,0.54,2924,2604,4186,3704,1498,2085,3357,2982,2520,3504,3259,1038,1598,1803
1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,3767,1905,2874,1013,0,3715,2439,3231,1891,0,3683,1437,4321,1067,0,2638,1050,2475,704,0,3363,1419,2719,1158,0,4356,2278,4232,1933,0,2320,817,2434,623,0,1,0.95,0.69,0.9,1.25,0.9,0.83,1,1.05,1.45,1.11,0.8,1.11,1.2,1862,1276,2246,1588,1944,2078,1503,1861,1340,3254,1771,1561,2299,1811
1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3752,2492,2166,1284,0,3679,2655,2252,1514,0,3140,1576,2630,1198,0,2501,1388,1697,892,0,2660,1651,1696,1071,0,3607,2514,3157,1623,0,2138,1186,1529,797,0,1.43,1.39,1.09,1.38,1.61,0.71,1.3,0.7,0.72,0.92,0.72,0.62,1.41,0.77,1260,1024,1564,1113,1009,1093,952,882,738,1432,805,625,1534,732
1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3450,2395,1838,1216,0,3844,2664,2437,1583,0,2807,1634,2609,1204,0,2405,1326,1820,864,0,2266,1463,1586,1060,0,4143,2548,4321,1654,0,4360,1212,6098,852,0,1.7,1.38,0.83,1.13,1.53,0.6,0.6,0.59,0.72,1.2,0.88,0.65,1.67,1.67,1055,1180,1173,1079,803,1595,3148,622,854,1405,956,526,2667,5246
1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4196,1878,3348,971,0,5111,2821,5117,2349,0,4253,1528,4515,1269,0,3936,1046,2636,732,0,4470,1720,3456,1493,0,5475,2360,4367,2094,0,2404,839,1647,665,0,0.98,0.83,0.84,1.52,1.4,1.37,1.59,1.02,1.2,1.19,0.66,0.71,0.73,0.63,2318,2290,2725,2890,2750,3115,1565,2377,2768,3246,1904,1963,2273,982
1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14627,2306,15231,1270,0,13597,2903,16206,1797,0,10202,1683,17766,1335,0,12636,1422,33158,1014,0,9660,1776,26105,1141,0,10386,2582,40216,1922,0,9225,1236,25124,909,0,0.88,0.74,0.52,0.35,0.32,0.2,0.33,1.14,1.35,1.92,2.86,3.13,5,3.03,12321,10694,8519,11214,7884,7804,7989,13961,14409,16431,32144,24964,38294,24215
1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,3527,2195,2462,1152,0,4103,2899,3594,2315,0,3584,1724,3904,1307,0,2093,1324,1859,988,0,2308,1412,1794,1014,0,3113,2360,2942,1872,0,1957,940,1879,692,0,1.02,0.94,0.72,0.88,1.15,0.7,0.86,0.98,1.06,1.39,1.14,0.87,1.43,1.16,1332,1204,1860,769,896,753,1017,1310,1279,2597,871,780,1070,1187
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3695,2337,2760,1332,0,4040,2488,3203,1508,0,2630,1576,2403,1202,0,2225,1247,1768,835,0,2923,1692,2459,1239,0,3229,2338,2670,1560,0,2006,964,1478,701,0,0.95,0.92,0.88,1.05,1.01,0.8,1.34,1.05,1.09,1.14,0.95,0.99,1.25,0.75,1358,1552,1054,978,1231,891,1042,1428,1695,1201,933,1220,1110,777
1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4327,2298,3532,1266,0,5942,2696,5780,1680,0,3557,1648,3648,1224,0,3023,1306,2633,931,0,3712,1781,3374,1233,0,3639,2315,3367,1639,0,2687,976,2319,748,0,0.9,0.79,0.79,1.01,0.9,0.77,1.09,1.11,1.27,1.27,0.99,1.11,1.3,0.92,2029,3246,1909,1717,1931,1324,1711,2266,4100,2424,1702,2141,1728,1571
1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7475,2752,5672,1324,0,5802,2838,5017,2190,0,5337,1818,5182,1476,0,7895,1708,7778,1282,0,7965,2057,7060,1112,0,5832,2539,5259,1987,0,3088,1036,2175,732,0,1.09,1.05,0.95,0.95,0.99,1.01,1.42,0.92,0.95,1.05,1.05,1.01,0.99,0.7,4723,2964,3519,6187,5908,3293,2052,4348,2827,3706,6496,5948,3272,1443
1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9313,2229,10039,1196,0,7230,3050,6553,2639,0,12154,1764,10965,1411,0,6116,1212,5474,896,0,5590,1595,4470,1203,0,7364,2208,6908,1672,0,7096,932,4026,690,0,0.8,1.07,1.09,1.07,1.22,0.98,1.85,1.25,0.93,0.92,0.93,0.82,1.02,0.54,7084,4180,10390,4904,3995,5156,6164,8843,3914,9554,4578,3267,5236,3336
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36489,2882,37594,1493,0,28341,3055,30473,2519,0,33521,2163,35513,1834,0,44131,2290,45939,2532,0,32066,2147,32046,1355,0,31388,2661,20953,2011,0,38324,1296,8031,838,0,0.93,0.9,0.93,0.96,0.97,1.52,5.15,1.08,1.11,1.08,1.04,1.03,0.66,0.19,33607,25286,31358,41841,29919,28727,37028,36101,27954,33679,43407,30691,18942,7193
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808,2151,2947,1202,0,4315,2867,3798,2269,0,4452,1655,6457,1262,0,2510,1274,2665,916,0,2528,1469,2174,1117,0,3463,2265,3534,1761,0,2426,863,3259,675,0,0.95,0.95,0.54,0.71,1,0.68,0.6,1.05,1.05,1.85,1.41,1,1.47,1.67,1657,1448,2797,1236,1059,1198,1563,1745,1529,5195,1749,1057,1773,2584
1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4422,2537,2933,1301,0,4383,2948,3360,2254,0,4049,2039,3394,1623,0,4000,1580,3507,1232,0,3925,1740,2639,1048,0,3914,2439,4243,1926,0,2887,1180,2335,872,0,1.16,1.3,1.13,1.06,1.37,0.64,1.17,0.86,0.77,0.88,0.94,0.73,1.56,0.85,1885,1435,2010,2420,2185,1475,1707,1632,1106,1771,2275,1591,2317,1463
1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5433,2618,3906,1311,0,5199,2974,4570,2310,0,5596,2209,6300,1820,0,6477,1810,5830,1394,0,4726,1741,3741,1045,0,4989,2528,4555,2074,0,3809,1182,2428,880,0,1.08,0.98,0.76,1.05,1.11,0.99,1.7,0.93,1.02,1.32,0.95,0.9,1.01,0.59,2815,2225,3387,4667,2985,2461,2627,2595,2260,4480,4436,2696,2481,1548
1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12792,2629,12098,1319,0,9646,3242,9265,2631,0,8749,2168,8403,1768,0,12696,1850,11495,1517,0,9576,1834,7332,1111,0,10359,2616,7771,2107,0,8297,1212,6138,846,0,0.94,0.97,0.99,1.09,1.24,1.37,1.34,1.06,1.03,1.01,0.92,0.81,0.73,0.75,10163,6404,6581,10846,7742,7743,7085,10779,6634,6635,9978,6221,5664,5292
1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4279,2175,3176,1150,0,6544,3101,5928,2577,0,3939,1717,3291,1283,0,2757,1139,2276,817,0,3084,1437,2426,1059,0,5006,2281,3966,1836,0,2389,839,1774,624,0,1.04,1.03,1.11,1.11,1.2,1.28,1.35,0.96,0.97,0.9,0.9,0.83,0.78,0.74,2104,3443,2222,1618,1647,2725,1550,2026,3351,2008,1459,1367,2130,1150
1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4527,2520,2922,1212,0,3897,2470,2726,1389,0,2940,1575,2922,1174,0,3329,1372,2451,889,0,3144,1646,2098,1081,0,4142,2413,3108,1472,0,3171,1390,2886,1056,0,1.17,1.07,0.78,1.25,1.47,1.06,0.97,0.85,0.93,1.28,0.8,0.68,0.94,1.03,2007,1427,1365,1957,1498,1729,1781,1710,1337,1748,1562,1017,1636,1830
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3518,2126,2527,1175,0,3947,2516,3066,1432,0,2511,1373,2303,1034,0,2394,1069,1885,722,0,2946,1606,2358,1333,0,2967,2142,2542,1348,0,2137,927,1742,652,0,1.03,0.88,0.9,1.14,1.31,0.69,1.11,0.97,1.14,1.11,0.88,0.76,1.45,0.9,1392,1431,1138,1325,1340,825,1210,1352,1634,1269,1163,1025,1194,1090
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4769,2573,3063,1278,0,3793,2532,2422,1483,0,2632,1716,2175,1289,0,4088,1650,3500,1260,0,3407,1734,2342,1122,0,4046,2462,2972,1470,0,2296,1278,1431,904,0,1.23,1.34,1.03,1.09,1.37,1.05,1.93,0.81,0.75,0.97,0.92,0.73,0.95,0.52,2196,1261,916,2438,1673,1584,1018,1785,939,886,2240,1220,1502,527
1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,34982,2693,38450,1438,0,19133,2693,20141,1612,0,23261,1907,27675,1476,0,31121,2939,27967,3354,0,26852,1972,22680,1124,0,33947,2600,10887,1576,0,25718,1835,4160,1166,0,0.87,0.89,0.82,1.15,1.15,3.37,7.98,1.15,1.12,1.22,0.87,0.87,0.3,0.13,32289,16440,21354,28182,24880,31347,23883,37012,18529,26199,24613,21556,9311,2994
